date,verse_title,cosine_score,phrase_woodruff,phrase_scripture,volume_title
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1840 ",2 Nephi 28:26,0.82204,to his holy Calling and the gift of the Holy Ghost ^and power^ of the,power of God and the gift of the Holy Ghost!,Book of Mormon
"September 7, 1851 ",Mark 16:16,0.82188,saved and he that believeth it not will be damned,He that believeth and is baptized shall be saved but he that believeth not shall be damned,New Testament
"September 7, 1851 ",Mark 16:16,0.82188,saved and he that believeth it not will be damned,He that believeth and is baptized shall be saved but he that believeth not shall be damned,New Testament
"September 7, 1851 ",Mark 16:16,0.82188,saved and he that believeth it not will be damned,He that believeth and is baptized shall be saved but he that believeth not shall be damned,New Testament
"September 7, 1851 ",Mark 16:16,0.82188,saved and he that believeth it not will be damned,He that believeth and is baptized shall be saved but he that believeth not shall be damned,New Testament
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 110:15,0.82037,and He shall turn the hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children and the children to the,Doctrine and Covenants
